bill_id,date,chamber,sequence,action
1999881,2025-03-18,House,11,"Amendment H-1116 to amendment H-1106, yeas 33, nays 65, filed, lost. H.J. 686."
1999881,2025-03-18,House,12,Amendment H-1115 filed. H.J. 687.
1999881,2025-03-18,House,13,"Point of order raised on amendment H-1115 to amendment H-1106, ruled not germane. H.J. 687."
1999881,2025-03-18,House,14,"Motion to suspend rules for immediate consideration of amendment H-1115 to amendment H-1106, yeas 34, nays 64. H.J. 687."
1999881,2025-03-18,House,15,Motion to suspend rules failed. H.J. 688.
1999881,2025-03-18,House,16,Amendment H-1117 filed. H.J. 688.
1999881,2025-03-18,House,17,"Point of order raised on amendment H-1117 to amendment H-1106, ruled not germane. H.J. 688."
1999881,2025-03-18,House,18,"Motion to suspend rules for immediate consideration of amendment H-1117 to amendment H-1106, yeas 33, nays 63. H.J. 689."
1999881,2025-03-18,House,19,Motion to suspend rules failed. H.J. 689.
1999881,2025-03-18,House,20,"Point of order raised on amendment H-1106, ruled not germane. H.J. 690."
1999881,2025-03-18,House,21,Motion to suspend rules for immdiate consideration of amendment H-1106. H.J. 690.
1999881,2025-03-18,House,22,Motion to suspend rules prevailed. H.J. 690.
1999881,2025-03-18,House,23,"Amendment H-1106, yeas 64, nays 34, adopted. H.J. 690."
1999881,2025-03-18,House,24,"Passed House, yeas 64, nays 34. H.J. 691."
1999881,2025-03-18,House,25,Immediate message. H.J. 692.
1999881,2025-03-19,Senate,26,"Message from House, with amendment S-3030. S.J. 569."
1999881,2025-03-19,Senate,27,Fiscal note.
1999881,2025-03-19,Senate,28,"Amendment S-3033 filed, lost. S.J. 583."
1999881,2025-03-19,Senate,29,"Amendment S-3034 filed, lost. S.J. 584."
1999881,2025-03-19,Senate,30,Deferred. S.J. 584.
1999881,2025-03-19,Senate,31,Senate concurred with S-3030. S.J. 585.
1999881,2025-03-19,Senate,32,"Passed Senate, yeas 32, nays 15. S.J. 586."
1999881,2025-03-19,Senate,33,Immediate message. S.J. 586.
1999881,2025-03-19,House,34,Message from Senate. H.J. 748.
1999881,2025-03-28,Senate,35,"Reported correctly enrolled, signed by President and Speaker, and sent to Governor. S.J. 667."
1999881,2025-03-28,Senate,36,Signed by Governor. S.J. 668.
1999881,2025-06-06,House,37,Fiscal note.
2003705,2025-03-12,Senate,1,"Introduced, placed on Ways and Means calendar. S.J. 506."
2003705,2025-03-12,Senate,2,"Committee report, approving bill. S.J. 507."
2003705,2025-04-16,Senate,3,"Passed Senate, yeas 47, nays 0. S.J. 808."
2003705,2025-04-16,Senate,4,Immediate message. S.J. 814.
2003705,2025-04-17,House,5,Message from Senate. H.J. 952.
2003705,2025-04-17,House,6,"Read first time, passed on file. H.J. 953."
2003705,2025-04-21,House,7,Substituted for HF 795. H.J. 997.
2003705,2025-04-21,House,8,"Passed House, yeas 91, nays 0. H.J. 998."
2003705,2025-04-21,House,9,Immediate message. H.J. 1010.
2003705,2025-04-22,Senate,10,Message from House. S.J. 847.
2003705,2025-05-06,Senate,11,"Reported correctly enrolled, signed by President and Speaker, and sent to Governor. S.J. 942."
2003705,2025-05-06,Senate,12,Signed by Governor. S.J. 943.
2001474,2025-03-12,Senate,1,"Introduced, placed on Ways and Means calendar. S.J. 506."
2001474,2025-03-12,Senate,2,"Committee report, approving bill. S.J. 508."
2001474,2025-03-18,Senate,3,"Passed Senate, yeas 48, nays 0. S.J. 556."
2001474,2025-03-18,Senate,4,Immediate message. S.J. 559.
2001474,2025-03-18,House,5,Message from Senate. H.J. 680.
2001474,2025-03-18,House,6,"Read first time, passed on file. H.J. 681."
2001474,2025-03-18,House,7,Placed on calendar under unfinished business. H.J. 682.
2001474,2025-03-19,House,8,Substituted for HF 794. H.J. 726.
2001474,2025-03-19,House,9,"Passed House, yeas 96, nays 0. H.J. 727."
2001474,2025-03-19,House,10,Immediate message. H.J. 748.
2001474,2025-03-20,Senate,11,Message from House. S.J. 602.
2001474,2025-03-28,Senate,12,"Reported correctly enrolled, signed by President and Speaker, and sent to Governor. S.J. 667."
2001474,2025-03-28,Senate,13,Signed by Governor. S.J. 668.
2000582,2025-03-12,Senate,1,"Introduced, placed on Ways and Means calendar. S.J. 506."
2000582,2025-03-12,Senate,2,"Committee report, approving bill. S.J. 508."
2000582,2025-04-15,Senate,3,"Passed Senate, yeas 47, nays 0. S.J. 796."
2000582,2025-04-15,Senate,4,Immediate message. S.J. 799.
2000582,2025-04-16,House,5,Message from Senate. H.J. 948.
2000582,2025-04-16,House,6,"Read first time, passed on file. H.J. 948."
2000582,2025-04-21,House,7,Substituted for HF 653. H.J. 996.
2000582,2025-04-21,House,8,"Passed House, yeas 58, nays 33. H.J. 996."
2000582,2025-04-21,House,9,Immediate message. H.J. 1010.
2000582,2025-04-22,Senate,10,Message from House. S.J. 847.
2000582,2025-05-06,Senate,11,"Reported correctly enrolled, signed by President and Speaker, and sent to Governor. S.J. 942."
2000582,2025-05-06,Senate,12,Signed by Governor. S.J. 943.
2000914,2025-03-12,Senate,1,"Introduced, placed on Ways and Means calendar. S.J. 506."
2000914,2025-03-12,Senate,2,"Committee report, approving bill. S.J. 508."
2000914,2025-03-25,Senate,3,Fiscal note.
2000914,2025-05-14,Senate,4,"Amendment S-3181 filed, adopted. S.J. 1006."
2000914,2025-05-14,Senate,5,"Amendment S-3184 filed, lost. S.J. 1006."
2000914,2025-05-14,Senate,6,"Amendment S-3185 filed, lost. S.J. 1007."
2000914,2025-05-14,Senate,7,"Amendment S-3186 filed, lost. S.J. 1008."
2000914,2025-05-14,Senate,8,"Passed Senate, yeas 32, nays 16. S.J. 1008."
2000914,2025-05-14,Senate,9,Immediate message. S.J. 1009.
2000914,2025-05-14,House,10,Message from Senate. H.J. 1183.
2000914,2025-05-14,House,11,Fiscal note.
2000914,2025-05-14,House,12,"Read first time, passed on file. H.J. 1183."
2000914,2025-05-14,House,13,Substituted for HF 980. H.J. 1196.
2000914,2025-05-14,House,14,"Passed House, yeas 60, nays 27. H.J. 1197."
2000914,2025-05-20,House,15,Explanation of vote. H.J. 1223.
2000914,2025-06-27,House,16,Explanations of votes. H.J. 1224.
2000914,2025-05-14,House,17,Immediate message. H.J. 1197.
2000914,2025-05-14,Senate,18,Message from House. S.J. 1010.
2000914,2025-05-23,Senate,19,"Reported correctly enrolled, signed by President and Speaker, and sent to Governor. S.J. 1050."
2000914,2025-06-05,Senate,20,Signed by Governor. S.J. 1052.
2000914,2025-06-06,Senate,21,Fiscal note.
2005971,2025-03-13,Senate,1,"Introduced, placed on Ways and Means calendar. S.J. 513."
2005971,2025-03-13,Senate,2,"Committee report, approving bill. S.J. 513."
2005971,2025-04-03,Senate,3,Placed on calendar under unfinished business. S.J. 689.
2005971,2025-04-07,Senate,4,"Amendment S-3074 filed, adopted. S.J. 712."
2005971,2025-04-07,Senate,5,"Passed Senate, yeas 39, nays 8. S.J. 712."
2005971,2025-04-07,Senate,6,Immediate message. S.J. 714.
2005971,2025-04-08,House,7,Message from Senate. H.J. 905.
2005971,2025-04-08,House,8,"Read first time, passed on file. H.J. 907."
2005971,2025-05-08,House,9,Substituted for HF 999. H.J. 1096.
2005971,2025-05-08,House,10,"Amendment H-1296 filed, adopted. H.J. 1096."
2005971,2025-05-08,House,11,"Passed House, yeas 81, nays 3. H.J. 1096."
2005971,2025-05-13,House,12,Explanation of vote. H.J. 1176.
2005971,2025-05-08,House,13,Immediate message. H.J. 1110.
2005971,2025-05-09,Senate,14,"Message from House, with amendment S-3145. S.J. 948."
2005971,2025-05-14,Senate,15,Senate concurred with S-3145. S.J. 1018.
2005971,2025-05-14,Senate,16,"Passed Senate, yeas 45, nays 0. S.J. 1018."
2005971,2025-05-14,Senate,17,Immediate message. S.J. 1021.
2005971,2025-05-14,House,18,Message from Senate. H.J. 1199.
2005971,2025-05-23,Senate,19,"Reported correctly enrolled, signed by President and Speaker, and sent to Governor. S.J. 1050."
2005971,2025-05-27,Senate,20,Signed by Governor. S.J. 1052.
2010893,2025-03-19,Senate,1,"Introduced, placed on Ways and Means calendar. S.J. 587."
2010893,2025-03-19,Senate,2,"Committee report, approving bill. S.J. 589."
2010893,2025-06-16,Senate,3,Referred to Ways and Means. S.J. 1058.
2010893,2026-01-12,Senate,4,"Subcommittee: Dickey, Taylor, and Townsend. S.J. 41."
2010893,2026-01-13,Senate,5,Subcommittee Meeting: 01/20/2026 1:30PM Room 217 Conference Room.
2010893,2026-01-20,Senate,6,Subcommittee recommends amendment and passage.
1923861,2025-01-16,Senate,1,"Introduced, referred to Education. S.J. 105."
1923861,2025-01-28,Senate,2,"Subcommittee: Kraayenbrink, Pike, and Trone Garriott. S.J. 151."
1923861,2025-01-29,Senate,3,Subcommittee Meeting: 02/03/2025 12:30PM Senate Lounge.
1923861,2025-02-03,Senate,4,Subcommittee recommends passage.
1923861,2025-02-12,Senate,5,"Committee report approving bill, renumbered as SF 278. S.J. 257."
2010860,2025-03-19,Senate,1,"Introduced, placed on Ways and Means calendar. S.J. 587."
2010860,2025-03-19,Senate,2,"Committee report, approving bill. S.J. 590."
2010860,2025-03-24,Senate,3,Attached to HF 470. S.J. 606.
2010860,2025-04-14,Senate,4,"Amendment S-3095 filed, adopted. S.J. 775."
2010860,2025-04-14,Senate,5,HF 470 substituted. S.J. 776.
2010860,2025-04-14,Senate,6,Withdrawn. S.J. 776.
2010781,2025-03-19,Senate,1,"Introduced, placed on Ways and Means calendar. S.J. 587."
2010781,2025-03-19,Senate,2,"Committee report, approving bill. S.J. 590."
2010781,2025-04-21,Senate,3,Attached to HF 992. S.J. 832.
2010781,2025-06-16,Senate,4,Referred to Ways and Means. S.J. 1058.
2010781,2026-01-12,Senate,5,"Subcommittee: Gruenhagen, Koelker, and Petersen. S.J. 41."
2010820,2025-03-19,Senate,1,"Introduced, placed on Ways and Means calendar. S.J. 588."
2010820,2025-03-19,Senate,2,"Committee report, approving bill. S.J. 590."
2010820,2025-04-16,Senate,3,"Passed Senate, yeas 47, nays 0. S.J. 809."
2010820,2025-04-16,Senate,4,Immediate message. S.J. 814.
2010820,2025-04-17,House,5,Message from Senate. H.J. 952.
2010820,2025-04-17,House,6,"Read first time, referred to Ways and Means. H.J. 953."
2010820,2025-05-13,House,7,Rereferred to passed on file. H.J. 1176.
2010820,2025-05-13,House,8,Amendment H-1329 filed. H.J. 1177.
2010820,2025-05-14,House,9,Substituted for HF 1052. H.J. 1202.
2010820,2025-05-14,House,10,"Amendment H-1353 to amendment H-1329 filed, adopted. H.J. 1202."
2010820,2025-05-14,House,11,"Amendment H-1329 adopted, as amended. H.J. 1202."
2010820,2025-05-14,House,12,"Passed House, yeas 81, nays 0. H.J. 1203."
2010820,2025-05-20,House,13,Explanation of vote. H.J. 1223.
2010820,2025-06-27,House,14,Explanations of votes. H.J. 1224.
2010820,2025-05-14,House,15,Immediate message. H.J. 1204.
2010820,2025-05-14,Senate,16,"Message from House, with amendment S-3190. S.J. 1028."
2010820,2025-05-14,Senate,17,Fiscal note.
2010820,2025-05-14,Senate,18,Senate concurred with S-3190. S.J. 1031.
2010820,2025-05-14,Senate,19,"Passed Senate, yeas 45, nays 0. S.J. 1032."
2010820,2025-05-14,Senate,20,Immediate message. S.J. 1032.
2010820,2025-05-14,House,21,Message from Senate. H.J. 1208.
2010820,2025-05-23,Senate,22,"Reported correctly enrolled, signed by President and Speaker, and sent to Governor. S.J. 1050."
2010820,2025-06-06,House,23,Fiscal note.
2010820,2025-06-06,Senate,24,Signed by Governor. S.J. 1052.
2010950,2025-03-19,Senate,1,"Introduced, placed on Ways and Means calendar. S.J. 588."
2010950,2025-03-19,Senate,2,"Committee report, approving bill. S.J. 590."
2010950,2025-03-20,Senate,3,Referred to Appropriations. S.J. 601.
2010950,2025-03-26,Senate,4,"Subcommittee: Koelker, Petersen, and Rowley. S.J. 653."
2010950,2025-03-28,Senate,5,Subcommittee Meeting: 03/31/2025 1:30PM Room 217 Conference Room.
2010950,2025-03-31,Senate,6,Subcommittee recommends passage.
2010950,2025-04-16,Senate,7,"Committee report approving bill, renumbered as SF 625. S.J. 818."
2010900,2025-03-19,Senate,1,"Introduced, placed on Ways and Means calendar. S.J. 588."
2010900,2025-03-19,Senate,2,"Committee report, approving bill. S.J. 591."
2010900,2025-03-26,Senate,3,Fiscal note.
2010900,2025-05-09,Senate,4,Attached to HF 976. S.J. 949.
2010900,2025-05-13,Senate,5,"Amendment S-3172 filed, adopted. S.J. 995."
2010900,2025-05-13,Senate,6,HF 976 substituted. S.J. 996.
2010900,2025-05-13,Senate,7,Withdrawn. S.J. 997.
2013746,2025-03-24,Senate,1,"Introduced, placed on Appropriations calendar. S.J. 621."
2013746,2025-03-24,Senate,2,"Committee report, approving bill. S.J. 621."
2013746,2025-03-25,Senate,3,Fiscal note.
2013746,2025-03-25,Senate,4,"Amendment S-3054 filed, lost. S.J. 634."
2013746,2025-03-25,Senate,5,"Passed Senate, yeas 33, nays 15. S.J. 635."
2013746,2025-03-25,Senate,6,Immediate message. S.J. 636.
2013746,2025-03-25,House,7,Message from Senate. H.J. 810.
2013746,2025-03-25,House,8,"Read first time, passed on file. H.J. 810."
2013746,2025-03-25,House,9,Amendment H-1198 filed. H.J. 815.
2013746,2025-03-26,House,10,Substituted for HF 948. H.J. 846.
2013746,2025-03-26,House,11,"Amendment H-1200 to amendment H-1198 filed, withdrawn. H.J. 846."
2013746,2025-03-26,House,12,Amendment H-1198 adopted. H.J. 846.
2013746,2025-03-26,House,13,"Passed House, yeas 61, nays 35. H.J. 847."
2013746,2025-04-22,House,14,Explanation of vote. H.J. 1034.
2013746,2025-03-26,House,15,Immediate message. H.J. 850.
2013746,2025-03-27,Senate,16,"Message from House, with amendment S-3059. S.J. 656."
2013746,2025-03-28,Senate,17,Fiscal note.
2013746,2025-05-13,Senate,18,"Amendment S-3168 to S-3059 filed, adopted. S.J. 988."
2013746,2025-05-13,Senate,19,"Senate concurred with S-3059, as amended. S.J. 988."
2013746,2025-05-13,Senate,20,"Passed Senate, yeas 33, nays 13. S.J. 988."
2013746,2025-05-13,Senate,21,Immediate message. S.J. 990.
2013746,2025-05-13,House,22,Message from Senate. H.J. 1172.
2013746,2025-05-13,House,23,Senate amendment H-1342 filed. H.J. 1178.
2013746,2025-05-13,House,24,Fiscal note.
2013746,2025-05-14,House,25,"House concurred in Senate amendment H-1342, yeas 55, nays 31. H.J. 1185."
2013746,2025-05-14,House,26,"Passed House, yeas 56, nays 30. H.J. 1186."
2013746,2025-05-20,House,27,Explanation of vote. H.J. 1223.
2013746,2025-06-27,House,28,Explanations of votes. H.J. 1224.
2013746,2025-05-14,House,29,Immediate message. H.J. 1197.
2013746,2025-05-14,Senate,30,Message from House. S.J. 1010.
2013746,2025-05-23,Senate,31,"Reported correctly enrolled, signed by President and Speaker, and sent to Governor. S.J. 1050."
2013746,2025-06-06,Senate,32,Fiscal note.
2013746,2025-06-06,Senate,33,Signed by Governor. S.J. 1053.
2013778,2025-03-25,Senate,1,"Introduced, placed on Appropriations calendar. S.J. 639."
2013778,2025-03-25,Senate,2,"Committee report, approving bill. S.J. 640."
2013778,2025-03-26,Senate,3,NOBA: Senate Full Approps
2013778,2025-04-29,Senate,4,"Passed Senate, yeas 48, nays 0. S.J. 925."
2013778,2025-04-29,Senate,5,Immediate message. S.J. 928.
2013778,2025-04-29,Senate,6,NOBA: Senate Floor
2013778,2025-04-30,House,7,Message from Senate. H.J. 1079.
2013889,2025-03-25,Senate,1,"Introduced, placed on Appropriations calendar. S.J. 639."
2013889,2025-03-25,Senate,2,"Committee report, approving bill. S.J. 640."
2013889,2025-03-25,Senate,3,NOBA: Senate Full Approps
2013889,2025-04-14,Senate,4,"Passed Senate, yeas 45, nays 0. S.J. 775."
2013889,2025-04-14,Senate,5,Immediate message. S.J. 777.
2013889,2025-04-14,Senate,6,NOBA: Senate Floor
2013889,2025-04-15,House,7,Message from Senate. H.J. 935.
2018380,2025-04-01,Senate,1,"Introduced, placed on Appropriations calendar. S.J. 671."
2018380,2025-04-01,Senate,2,"Committee report, approving bill. S.J. 674."
2018380,2025-04-02,Senate,3,NOBA: Senate Full Approps
2018380,2025-04-03,Senate,4,Attached to HF 972. S.J. 697.
2018380,2025-05-13,Senate,5,HF 972 substituted. S.J. 994.
2018380,2025-05-13,Senate,6,Withdrawn. S.J. 995.
2018878,2025-04-02,Senate,1,"Introduced, placed on Appropriations calendar. S.J. 678."
2018878,2025-04-02,Senate,2,"Committee report, approving bill. S.J. 678."
2018878,2025-04-07,Senate,3,Referred to Ways and Means. S.J. 698.
2018878,2025-04-08,Senate,4,"Subcommittee: Rowley, Dotzler, and Koelker. S.J. 736."
2018878,2025-04-09,Senate,5,NOBA: Senate Full Approps
2018878,2025-04-10,Senate,6,Subcommittee Meeting: 04/10/2025 8:30AM Senate Lounge.
2018878,2025-04-10,Senate,7,Subcommittee recommends passage.
2018878,2025-04-10,Senate,8,"Committee report, recommending passage. S.J. 759."
2018878,2025-04-10,Senate,9,Placed on calendar.
2018878,2025-04-14,Senate,10,Placed on Ways and Means calendar. S.J. 762.
2018878,2025-04-16,Senate,11,"Amendment S-3103 filed, adopted. S.J. 816."
2018878,2025-04-16,Senate,12,"Amendment S-3106 filed, adopted. S.J. 816."
2018878,2025-04-16,Senate,13,"Passed Senate, yeas 47, nays 0. S.J. 816."
2018878,2025-04-16,Senate,14,Immediate message. S.J. 816.
2018878,2025-04-16,Senate,15,NOBA: Senate Floor
2018878,2025-04-17,House,16,Message from Senate. H.J. 952.
2018878,2025-04-17,House,17,"Read first time, passed on file. H.J. 953."
2018878,2025-04-17,House,18,Substituted for HF 1012. H.J. 983.
2018878,2025-04-17,House,19,"Passed House, yeas 91, nays 1. H.J. 984."
2018878,2025-04-24,House,20,Explanation of vote. H.J. 1070.
2018878,2025-04-17,House,21,Immediate message. H.J. 985.
2018878,2025-04-21,Senate,22,Message from House. S.J. 831.
2018878,2025-04-21,Senate,23,"Reported correctly enrolled, signed by President and Speaker, and sent to Governor. S.J. 844."
2018878,2025-04-22,Senate,24,Signed by Governor. S.J. 860.
2018878,2025-05-30,Senate,25,NOBA: Final
1924179,2025-01-16,Senate,1,"Introduced, referred to Judiciary. S.J. 106."
1924179,2025-01-23,Senate,2,"Subcommittee: Shipley, Quirmbach, and Reichman. S.J. 136."
1924179,2025-02-17,Senate,3,Subcommittee Meeting: 02/18/2025 2:30PM Room 217 Conference Room.
1924179,2025-02-18,Senate,4,Subcommittee recommends passage.
1924179,2025-02-26,Senate,5,"Committee report, recommending passage. S.J. 370."
1924179,2025-02-26,Senate,6,Placed on calendar.
1924179,2025-03-24,Senate,7,"Passed Senate, yeas 49, nays 0. S.J. 608."
1924179,2025-03-24,Senate,8,Immediate message. S.J. 613.
1924179,2025-03-24,House,9,Message from Senate. H.J. 776.
1924179,2025-03-24,House,10,"Read first time, referred to Transportation. H.J. 778."
1924179,2025-03-26,House,11,"Subcommittee: Young, Williams and Wilson. H.J. 852."
1924179,2025-03-27,House,12,Subcommittee Meeting: 04/01/2025 12:00PM RM 304.1.
1924179,2025-04-01,House,13,Tabled until future meeting.
1924179,2026-01-20,House,14,"Subcommittee: Meggers, Gosa and Meyer, A. H.J. 126."
2021614,2025-04-08,Senate,1,"Introduced, placed on Ways and Means calendar. S.J. 735."
2021614,2025-04-08,Senate,2,"Committee report, approving bill. S.J. 736."
2021614,2025-04-10,Senate,3,Referred to Appropriations. S.J. 757.
2021614,2025-04-15,Senate,4,"Subcommittee: Costello, Donahue, and Warme. S.J. 801."
